,Group,Name,Calories,Water,Protein,Carbohydrates,Fat,Sugar,Sucrose,Glucose,Fructose,Lactose,Maletose,Starch,Fiber,Polyols,Ash,Alcohol,Organic_Acids,Saturated_Fat,Fat_Mono.,Fat_Poly.,DHA,Cholesterol,Salt,Calcium,Choline,Cupper,Iron,Iodine,Magnesium,Manganese,Phosphorus,Potassium,Selenium,Sodium,Zinc,Retinol,Alpha_Carotene,Beta_Carotene,Caffeine,Theobromine,Galactose,Fluoride,Beta_Cryptoxanthin,Lycopene,Lutein&Zeaxathin,Vitamin A,Vitamin_B1,Vitamin_B2,Vitamin_B3,Vitamin_B5,Vitamin_B6,Vitamin_B9,Vitamin_B12,Vitamin_C,Vitamin_D2,Vitamin_D3,Vitamin_D,Vitamin_E,Vitamin_K1,Vitamin_K2
4912,Lamb. Veal. and Game Products,game meat squirrel cooked roasted,173.0,62.07,30.77,0.0,4.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.0,0.0,0.54,0.0,0.0,0.0,121.0,0.0,3.0,122.9,0.14800000000000002,6.81,0.0,28.0,0.032,211.0,352.0,15.1,119.0,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.29,4.64,0.93,0.37,9.0,6.51,0.0,0.0,0.0,0.0,0.4,0.0,0.0
4918,Lamb. Veal. and Game Products,lamb  variety meats and by products  mechanically separated,276.0,58.68,14.97,0.0,23.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,11.79,0.0,0.0,0.0,213.0,0.0,162.0,0.0,0.058,5.9,0.0,18.0,0.012,337.0,288.0,20.1,59.0,3.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07200000000000001,0.118,2.546,0.0,0.11,5.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4919,Lamb. Veal. and Game Products,lamb ground,282.0,59.47,16.56,0.0,23.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,10.19,0.0,0.0,0.0,73.0,0.0,16.0,69.3,0.101,1.55,0.0,21.0,0.019,157.0,222.0,18.8,59.0,3.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.21,5.96,0.65,0.13,18.0,2.31,0.0,0.0,0.1,0.1,0.2,0.0,0.0
4920,Lamb. Veal. and Game Products,lamb ground cooked broiled,283.0,55.09,24.75,0.0,19.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,8.12,0.0,0.0,0.0,97.0,0.0,22.0,93.4,0.128,1.79,0.0,24.0,0.024,201.0,339.0,27.7,81.0,4.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.25,6.7,0.66,0.14,19.0,2.61,0.0,0.0,0.1,0.1,0.14,0.0,0.0
4921,Lamb. Veal. and Game Products,"lamb domestic leg shank half separable lean and fat trimmed to 1/8"" fat choice cooked roasted",217.0,61.43,26.73,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,4.6,0.0,0.0,0.0,90.0,0.0,9.0,0.0,0.118,1.99,0.0,25.0,0.026,200.0,329.0,29.7,65.0,4.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.27,6.52,0.7,0.16,23.0,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4922,Lamb. Veal. and Game Products,"lamb new zealand imported frozen composite of trimmed retail cuts separable lean and fat trimmed to 1/8"" fat cooked",270.0,54.8,25.26,0.0,17.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,8.76,0.0,0.0,0.0,106.0,0.0,15.0,0.0,0.102,2.08,0.0,19.0,0.023,211.0,161.0,2.0,46.0,3.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.41,7.31,0.53,0.11,1.0,2.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4923,Lamb. Veal. and Game Products,"lamb new zealand imported frozen foreshank separable lean and fat trimmed to 1/8"" fat",223.0,66.02,18.04,0.0,16.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,8.18,0.0,0.0,0.0,71.0,0.0,10.0,0.0,0.095,1.49,0.0,15.0,0.02,170.0,131.0,3.5,45.0,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.36,6.3,0.51,0.11,1.0,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4924,Lamb. Veal. and Game Products,"lamb new zealand imported frozen leg whole (shank and sirloin) separable lean and fat trimmed to 1/8"" fat",201.0,67.05,18.76,0.0,13.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,6.67,0.0,0.0,0.0,75.0,0.0,7.0,0.0,0.095,1.6,0.0,18.0,0.021,189.0,160.0,3.0,41.0,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.38,6.86,0.51,0.13,1.0,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4925,Lamb. Veal. and Game Products,"lamb new zealand imported frozen loin separable lean and fat trimmed to 1/8"" fat cooked broiled",296.0,52.17,24.41,0.0,21.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.0,10.56,0.0,0.0,0.0,113.0,0.0,23.0,0.0,0.112,2.1,0.0,20.0,0.022,213.0,164.0,2.1,50.0,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.37,7.92,0.49,0.11,1.0,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4932,Lamb. Veal. and Game Products,lamb australian imported fresh separable fat,648.0,25.08,6.27,0.0,68.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,35.353,0.0,0.0,0.0,77.0,0.0,19.0,0.0,0.046,0.63,0.0,7.0,0.0,71.0,112.0,4.0,33.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,0.107,1.753,0.263,0.111,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4933,Lamb. Veal. and Game Products,"lamb australian imported fresh foreshank separable lean and fat trimmed to 1/8"" fat cooked braised",236.0,60.47,24.78,0.0,14.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,6.794,0.0,0.0,0.0,91.0,0.0,16.0,0.0,0.116,1.79,0.0,21.0,0.011,167.0,244.0,8.3,93.0,6.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086,0.262,5.013,0.618,0.244,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4934,Lamb. Veal. and Game Products,"lamb australian imported fresh foreshank separable lean only trimmed to 1/8"" fat",123.0,75.13,20.83,0.0,3.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,1.344,0.0,0.0,0.0,66.0,0.0,11.0,0.0,0.099,1.5,0.0,20.0,0.01,171.0,295.0,8.0,106.0,6.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.237,5.82,0.68,0.28800000000000003,0.0,2.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4935,Lamb. Veal. and Game Products,"lamb australian imported fresh leg whole (shank and sirloin) separable lean only trimmed to 1/8"" fat cooked roasted",190.0,64.54,27.31,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,3.297,0.0,0.0,0.0,89.0,0.0,9.0,0.0,0.158,2.15,0.0,25.0,0.014,214.0,326.0,5.9,72.0,4.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135,0.42,5.725,0.99,0.46,0.0,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4936,Lamb. Veal. and Game Products,"lamb  australian  imported  fresh  leg  center slice  bone in  separable lean and fat  trimmed to 1/8"" fat",195.0,68.46,19.17,0.0,12.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,5.813,0.0,0.0,0.0,65.0,0.0,10.0,0.0,0.14400000000000002,1.81,0.0,23.0,0.015,199.0,318.0,7.4,61.0,3.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145,0.298,5.167000000000002,0.502,0.375,0.0,2.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4937,Lamb. Veal. and Game Products,"lamb  australian  imported  fresh  rib chop  frenched  bone in  separable lean only  trimmed to 1/8"" fat  cooked  grilled",234.0,56.33,32.16,0.0,11.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.0,5.69,0.0,0.0,0.0,92.0,0.0,11.0,0.0,0.134,2.36,0.0,26.0,0.005,216.0,320.0,15.2,85.0,3.28,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.153,0.37,8.93,0.66,0.601,0.0,1.73,0.0,0.0,0.0,0.0,0.41,0.0,0.0
4938,Lamb. Veal. and Game Products,"lamb australian imported fresh shoulder whole (arm and blade) separable lean and fat trimmed to 1/8"" fat",256.0,62.7,16.68,0.0,20.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,9.907,0.0,0.0,0.0,66.0,0.0,18.0,0.0,0.113,1.26,0.0,18.0,0.01,156.0,267.0,3.3,76.0,4.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107,0.213,4.001,0.6779999999999999,0.261,0.0,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4944,Lamb. Veal. and Game Products,game meat elk ground,172.0,68.84,21.76,0.0,8.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.0,3.469,0.0,0.0,0.0,66.0,0.0,12.0,0.0,0.15,2.75,0.0,22.0,0.023,195.0,322.0,8.0,79.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.26,4.89,0.96,0.336,7.0,2.13,0.0,0.0,0.0,0.0,0.28,0.0,0.0
4945,Lamb. Veal. and Game Products,game meat elk loin separable lean only cooked broiled,167.0,64.5,31.0,0.0,3.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,1.511,0.0,0.0,0.0,75.0,0.0,5.0,0.0,0.173,3.96,0.0,28.0,0.012,256.0,404.0,10.5,54.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.33,8.98,1.222,0.47,9.0,0.83,0.0,0.0,0.0,0.0,0.56,0.0,0.0
4946,Lamb. Veal. and Game Products,game meat  deer  ground  cooked  pan broiled,187.0,64.23,26.45,0.0,8.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.0,0.0,3.993,0.0,0.0,0.0,98.0,0.0,14.0,101.9,0.1,3.35,0.0,24.0,0.013,228.0,364.0,10.3,78.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503,0.327,9.257,0.76,0.468,8.0,2.32,0.0,0.0,0.0,0.0,0.68,0.0,0.0
4947,Lamb. Veal. and Game Products,game meat deer shoulder clod separable lean only cooked braised,191.0,59.78,36.28,0.0,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,2.239,0.0,0.0,0.0,113.0,0.0,6.0,134.1,0.285,5.01,0.0,28.0,0.026,261.0,313.0,17.7,52.0,8.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153,0.657,7.43,1.025,0.481,11.0,3.06,0.0,0.0,0.0,0.0,0.75,0.0,0.0
4948,Lamb. Veal. and Game Products,"game meat deer top round separable lean only 1"" steak cooked broiled",152.0,66.1,31.47,0.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,1.03,0.0,0.0,0.0,85.0,0.0,4.0,0.0,0.272,4.23,0.0,30.0,0.018000000000000002,272.0,377.0,11.3,45.0,3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,8.4,0.904,0.71,10.0,2.27,0.0,0.0,0.0,0.0,0.64,0.0,0.0
4951,Lamb. Veal. and Game Products,lamb australian ground  85% lean / 15% fat,255.0,61.46,17.14,0.0,20.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,9.926,0.0,0.0,0.0,73.0,0.0,9.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4952,Lamb. Veal. and Game Products,lamb new zealand imported intermuscular fat cooked,596.0,29.57,8.53,0.0,62.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,26.327,0.0,0.0,0.0,82.0,0.0,6.0,0.0,0.039,1.39,0.0,12.0,0.006,118.0,198.0,2.3,52.0,1.77,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.131,0.104,1.74,0.212,0.067,0.0,0.7,0.0,0.0,0.2,0.2,0.94,0.0,0.0
4953,Lamb. Veal. and Game Products,lamb new zealand imported subcutaneous fat,703.0,19.17,3.87,0.55,76.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,32.369,0.0,0.0,0.0,78.0,0.0,3.0,0.0,0.019,0.47,0.0,5.0,0.002,45.0,93.0,1.3,28.0,0.46,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.08800000000000001,0.038,1.06,0.156,0.032,0.0,0.41,0.0,0.0,0.1,0.1,1.18,0.0,0.0
4956,Lamb. Veal. and Game Products,lamb new zealand imported chump boneless separable lean only cooked fast roasted,142.0,70.59,23.69,0.0,5.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,1.769,0.0,0.0,0.0,74.0,0.0,4.0,0.0,0.158,1.73,0.0,25.0,0.013,205.0,339.0,6.0,61.0,3.24,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.138,0.188,3.571,0.87,0.175,0.0,2.06,0.0,0.0,0.0,0.0,0.33,0.0,0.0
4958,Lamb. Veal. and Game Products,lamb new zealand imported ground lamb cooked braised,192.0,66.59,22.6,0.0,11.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,4.378,0.0,0.0,0.0,71.0,0.0,4.0,0.0,0.1,1.27,0.0,15.0,0.002,122.0,162.0,6.8,34.0,3.38,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.02,0.153,3.3080000000000003,0.101,0.134,0.0,0.96,0.0,0.0,0.0,0.0,0.4,0.0,0.0
4959,Lamb. Veal. and Game Products,lamb new zealand imported ground lamb,193.0,69.29,20.33,0.0,12.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,4.848,0.0,0.0,0.0,63.0,0.0,4.0,0.0,0.09,1.04,0.0,18.0,0.006999999999999999,156.0,281.0,4.7,57.0,2.75,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.059,0.17600000000000002,5.011,0.156,0.132,0.0,1.62,0.0,0.0,0.0,0.0,0.24,0.0,0.0
4960,Lamb. Veal. and Game Products,lamb new zealand imported testes,68.0,85.01,11.4,0.14,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.7929999999999999,0.0,0.0,0.0,393.0,0.0,5.0,0.0,0.091,1.14,0.0,11.0,0.029,179.0,265.0,26.2,119.0,1.14,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.315,0.214,1.744,0.872,0.033,0.0,9.89,0.0,0.0,0.0,0.0,0.31,0.0,0.0
4963,Lamb. Veal. and Game Products,lamb  new zealand  imported  tunnel boned leg  chump off  shank off  separable lean only  cooked  slow roasted,159.0,68.14,25.29,0.0,6.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,2.035,0.0,0.0,0.0,79.0,0.0,4.0,0.0,0.155,1.71,0.0,26.0,0.013,213.0,369.0,4.6,62.0,3.69,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.107,0.248,5.892,0.823,0.275,0.0,1.58,0.0,0.0,0.0,0.0,0.33,0.0,0.0
4964,Lamb. Veal. and Game Products,lamb new zealand imported netted shoulder rolled boneless separable lean only cooked slow roasted,199.0,64.22,25.14,0.0,10.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,3.262,0.0,0.0,0.0,79.0,0.0,7.0,0.0,0.118,1.38,0.0,23.0,0.01,197.0,337.0,4.7,65.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.116,0.188,4.279,0.7979999999999999,0.118,0.0,2.27,0.0,0.0,0.1,0.1,0.34,0.0,0.0
4965,Lamb. Veal. and Game Products,lamb new zealand imported loin saddle separable lean and fat cooked fast roasted,274.0,58.22,21.13,0.1,20.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,8.762,0.0,0.0,0.0,76.0,0.0,7.0,0.0,0.113,1.44,0.0,21.0,0.009000000000000001,179.0,306.0,3.6,69.0,2.61,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.116,0.187,5.334,0.436,0.173,0.0,1.42,0.0,0.0,0.1,0.1,0.44,0.0,0.0
4976,Lamb. Veal. and Game Products,"lamb australian imported fresh leg bottom boneless separable lean only trimmed to 1/8"" fat cooked roasted",190.0,63.87,28.6,0.0,8.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,3.224,0.0,0.0,0.0,107.0,0.0,2.0,0.0,0.125,2.04,0.0,23.0,0.005,196.0,287.0,6.4,70.0,3.67,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.149,0.54,6.88,0.79,0.441,0.0,2.45,0.0,0.0,0.0,0.0,0.27,0.0,0.0
4977,Lamb. Veal. and Game Products,"lamb  australian  imported  fresh  rack  roast  frenched  denuded  bone in  separable lean only  trimmed to 0"" fat  cooked  roasted",175.0,66.02,26.52,0.0,7.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.54,0.0,0.0,0.0,97.0,0.0,7.0,0.0,0.094,1.94,0.0,22.0,0.004,168.0,230.0,12.4,72.0,2.33,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.14,0.38,7.81,0.65,0.535,0.0,1.42,0.0,0.0,0.0,0.0,0.27,0.0,0.0
4978,Lamb. Veal. and Game Products,lamb australian imported fresh external fat cooked,538.0,27.09,16.9,0.0,52.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,26.8,0.0,0.0,0.0,81.0,0.0,12.0,0.0,0.071,1.98,0.0,20.0,0.006,148.0,207.0,5.0,58.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08199999999999999,0.23,4.3,0.52,0.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4979,Baked Products,bagels plain enriched with calcium propionate (includes onion poppy sesame),264.0,33.81,10.56,52.38,1.32,8.43,0.0,2.34,2.89,0.0,3.2,37.37,1.6,0.0,1.93,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,219.0,14.6,0.128,3.57,0.0,29.0,0.539,99.0,107.0,21.5,422.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.568,0.344,4.515,0.407,0.07,106.0,0.0,0.0,0.0,0.0,0.0,7.46,0.0,0.0
4980,Baked Products,bagels egg,278.0,32.7,10.6,53.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,1.6,0.0,0.0,0.421,0.0,0.0,0.0,24.0,0.0,13.0,0.0,0.09,3.98,0.0,25.0,0.41,84.0,68.0,30.6,505.0,0.77,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.536,0.235,3.443,0.6709999999999999,0.087,88.0,0.16,0.6,0.0,0.0,0.0,0.0,0.0,0.0
4981,Baked Products,bagels  cinnamon raisin,274.0,32.0,9.8,55.2,1.7,5.98,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,1.3,0.0,0.0,0.274,0.0,0.0,0.0,0.0,0.0,19.0,14.6,0.163,3.8,0.0,28.0,0.8759999999999999,100.0,148.0,31.0,344.0,1.13,21.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,54.0,73.0,0.384,0.277,3.08,0.509,0.062,111.0,0.0,0.7,0.0,0.0,0.0,0.31,0.0,0.0
4982,Baked Products,bagels  cinnamon raisin  toasted,294.0,26.9,10.6,59.3,1.8,6.43,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,1.4,0.0,0.0,0.295,0.0,0.0,0.0,0.0,0.0,20.0,16.4,0.16,4.09,0.0,23.0,0.328,83.0,163.0,33.3,370.0,0.81,23.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,56.0,71.0,0.33,0.268,2.9810000000000003,0.047,0.06,102.0,0.0,0.6,0.0,0.0,0.0,0.34,0.0,0.0
4983,Baked Products,bagels oat bran,255.0,32.9,10.7,53.3,1.2,1.63,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,1.9,0.0,0.0,0.191,0.0,0.0,0.0,0.0,0.0,12.0,15.3,0.151,3.08,0.0,31.0,0.863,110.0,115.0,34.2,590.0,0.9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,4.0,0.331,0.338,2.96,0.445,0.043,98.0,0.0,0.2,0.0,0.0,0.0,0.33,0.0,0.0
4984,Baked Products,biscuits plain or buttermilk frozen baked,338.0,26.7,6.2,53.87,11.03,3.48,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,2.2,0.0,0.0,1.676,0.0,0.0,0.0,1.0,0.0,49.0,20.0,0.083,3.3,0.0,17.0,0.392,430.0,224.0,18.8,942.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.4270000000000001,0.292,3.352,0.3,0.047,70.0,0.14,0.0,0.0,0.0,0.0,1.32,0.0,0.0
4985,Baked Products,biscuits plain or buttermilk dry mix,428.0,9.2,8.0,63.4,15.4,11.65,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,4.0,0.0,0.0,3.965,0.0,0.0,0.0,2.0,0.0,179.0,11.0,0.154,2.77,0.0,25.0,0.34,585.0,163.0,7.5,1276.0,0.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.575,0.4370000000000001,4.542,0.884,0.076,125.0,0.39,0.3,0.0,0.0,0.0,0.13,0.0,0.0
4986,Baked Products,biscuits plain or buttermilk dry mix prepared,335.0,28.9,7.3,48.4,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,3.3,0.0,0.0,2.789,0.0,0.0,0.0,4.0,0.0,185.0,0.0,0.116,2.05,0.0,25.0,0.249,470.0,188.0,6.2,955.0,0.61,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.35,0.35700000000000004,3.0210000000000004,0.5479999999999999,0.068,52.0,0.21,0.4,0.0,0.0,0.0,0.0,0.0,0.0
4987,Baked Products,biscuits plain or buttermilk refrigerated dough higher fat,307.0,33.15,6.66,46.32,10.58,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,3.3,0.0,0.0,2.806,0.0,0.0,0.0,1.0,0.0,51.0,0.0,0.09,2.48,0.0,17.0,0.438,470.0,162.0,8.0,977.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.391,0.29,3.3080000000000003,0.34600000000000003,0.063,57.0,0.05,0.1,0.0,0.0,0.0,0.69,0.0,0.0
4988,Baked Products,biscuits plain or buttermilk prepared from recipe,353.0,28.9,7.0,44.6,16.3,2.18,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,3.2,0.0,0.0,4.324,0.0,0.0,0.0,3.0,0.0,235.0,0.0,0.08199999999999999,2.9,0.0,18.0,0.378,164.0,121.0,19.5,580.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.35600000000000004,0.31,2.949,0.285,0.035,61.0,0.08,0.2,0.0,0.0,0.0,0.0,0.0,0.0
4989,Baked Products,biscuits mixed grain refrigerated dough,263.0,37.8,6.1,47.4,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,1.366,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.115,2.75,0.0,30.0,0.659,236.0,456.0,0.0,670.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.21,3.4,0.315,0.065,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5107,Baked Products,puff pastry  frozen  ready to bake  baked,558.0,7.4,7.4,45.7,38.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.0,0.0,0.0,5.502000000000002,0.0,0.0,0.0,0.0,0.0,10.0,6.2,0.115,2.6,0.0,16.0,0.495,60.0,62.0,24.5,253.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,0.32299999999999995,0.258,3.8,0.0,0.019,55.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0
5113,Baked Products,crackers matzo plain,395.0,4.3,10.0,83.7,1.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.6,0.0,0.0,0.226,0.0,0.0,0.0,0.0,0.0,13.0,10.8,0.06,3.16,0.0,25.0,0.65,89.0,112.0,36.9,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.387,0.29100000000000004,3.892,0.443,0.115,17.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0
